,0
2004-04-23,-0.00048229999999999974
2004-04-26,-0.0029893000000000003
2004-04-27,0.013786199999999998
2004-04-28,0.005523500000000001
2004-04-29,-0.0008336999999999997
2004-04-30,-0.0058533000000000005
2004-05-03,-0.0027561
2004-05-04,0.0128196
2004-05-05,0.010870800000000002
2004-05-06,-0.010448599999999999
2004-05-07,0.0057766
2004-05-10,0.012935799999999997
2004-05-11,0.033611
2004-05-12,0.0022552
2004-05-13,0.0278773
2004-05-14,0.026197700000000004
2004-05-17,0.006821200000000001
2004-05-18,0.0165798
2004-05-19,0.026820400000000005
2004-05-20,0.0012201000000000009
2004-05-21,0.006603500000000002
2004-05-24,0.012890700000000001
2004-05-25,0.015580099999999998
2004-05-26,0.0192013
2004-05-27,0.009862000000000001
2004-05-28,0.0123327
2004-06-01,0.0266261
2004-06-02,0.006605000000000001
2004-06-03,0.012546400000000001
2004-06-04,0.006942800000000004
2004-06-07,-0.0081222
2004-06-08,0.014671900000000002
2004-06-09,0.007205400000000001
2004-06-10,0.027914500000000002
2004-06-14,0.010891399999999999
2004-06-15,0.012835300000000001
2004-06-16,0.0001295999999999988
2004-06-17,0.0046187
2004-06-18,0.006098000000000001
2004-06-21,0.0043809
2004-06-22,0.0069502
2004-06-23,0.0175817
2004-06-24,0.0342146
2004-06-25,0.0257272
2004-06-28,0.022439999999999998
2004-06-29,0.013831300000000001
2004-06-30,0.013413900000000003
2004-07-01,0.010101699999999998
2004-07-02,0.0335061
2004-07-06,0.026340099999999998
2004-07-07,0.004669100000000004
2004-07-08,-0.005019600000000001
2004-07-09,0.009511
2004-07-12,0.014559399999999998
2004-07-13,0.0139533
2004-07-14,0.0015436000000000026
2004-07-15,0.009665099999999998
2004-07-16,0.0037692000000000008
2004-07-19,0.0205895
2004-07-20,0.007450100000000002
2004-07-21,0.0227003
2004-07-22,0.013475700000000002
2004-07-23,-0.014788600000000004
2004-07-26,-0.0008292000000000004
2004-07-27,0.0075008
2004-07-28,0.0119462
2004-07-29,0.0155536
2004-07-30,0.0061034
2004-08-02,0.022035100000000002
2004-08-03,0.0035028000000000004
2004-08-04,0.0214399
2004-08-05,-0.008792200000000003
2004-08-06,0.013937600000000001
2004-08-09,0.0070869
2004-08-10,-0.015129999999999998
2004-08-11,0.0119342
2004-08-12,0.0092363
2004-08-13,0.0210037
2004-08-16,0.0187555
2004-08-17,0.0177504
2004-08-18,0.0085406
2004-08-19,0.006576
2004-08-20,-0.0029522999999999997
2004-08-23,0.007232600000000002
2004-08-24,0.01854
2004-08-25,-0.0028865
2004-08-26,0.021689800000000002
2004-08-27,0.0037827
2004-08-30,0.025523100000000003
2004-08-31,0.0090805
2004-09-01,0.016275700000000004
2004-09-02,0.0024846999999999994
2004-09-03,0.018610100000000004
2004-09-07,0.014795000000000003
2004-09-08,-0.0076252
2004-09-09,0.0169956
2004-09-10,-0.0006631999999999992
2004-09-13,-0.016469900000000003
2004-09-14,0.014156600000000004
2004-09-15,-0.018035699999999998
2004-09-16,0.0116738
2004-09-17,0.025722400000000003
2004-09-20,0.0048987000000000015
2004-09-21,0.0166909
2004-09-22,0.025067700000000002
2004-09-23,-0.015379300000000002
2004-09-24,-0.002137700000000003
2004-09-27,0.002568000000000001
2004-09-28,0.017881300000000003
2004-09-29,0.012726699999999999
2004-09-30,0.013514300000000002
2004-10-01,0.009683500000000001
2004-10-04,0.010289300000000001
2004-10-05,0.009629499999999997
2004-10-06,0.015310899999999999
2004-10-07,0.0121501
2004-10-08,0.010566600000000002
2004-10-11,0.019487800000000003
2004-10-12,0.019261
2004-10-13,0.013409
2004-11-26,0.006785799999999999
2004-11-29,0.022200100000000004
2004-11-30,-0.004624899999999998
2004-12-01,0.0057236000000000006
2004-12-02,0.009436900000000002
2004-12-03,-0.014042200000000001
2004-12-06,0.0052455
2004-12-07,0.014604400000000002
2004-12-08,0.012504399999999999
2004-12-09,0.004300599999999999
2004-12-10,-0.000862700000000001
2004-12-13,0.0169073
2004-12-14,0.0161491
2004-12-15,0.0038667000000000007
2004-12-16,0.023258600000000004
2004-12-17,0.0162577
2004-12-20,0.0219121
2004-12-21,0.0242624
2004-12-22,0.008599900000000002
2004-12-23,-0.0035707000000000004
2004-12-27,0.007764400000000001
2004-12-28,0.010939
2004-12-29,0.0076576
2004-12-30,0.006516100000000002
2004-12-31,0.009501100000000002
2005-01-03,-0.004584699999999999
2005-01-04,-0.0070809
2005-01-05,0.0069175999999999994
2005-01-06,0.013298600000000004
2005-01-07,0.0160285
2005-01-10,0.012009699999999998
2005-01-11,0.0075307
2005-01-12,0.00048410000000000033
2005-01-13,0.001562499999999998
2005-01-14,0.0084654
2005-01-18,-0.0076549
2005-01-19,0.013350599999999999
2005-01-20,0.008316
2005-01-21,0.011290800000000002
2005-01-24,0.006733699999999999
2005-01-25,0.0004331000000000005
2005-01-26,0.012581100000000001
2005-01-27,-0.007478600000000002
2005-01-28,0.0141914
2005-01-31,0.0077783
2005-02-01,0.021593100000000004
2005-02-02,0.0023579000000000004
2005-02-03,0.021126
2005-02-04,0.00038280000000000085
2005-02-07,0.0157453
2005-02-08,0.012632399999999998
2005-02-09,0.018961500000000003
2005-02-10,-0.007522000000000003
2005-02-11,0.008337000000000002
2005-02-14,0.0059240000000000004
2005-02-15,0.015496
2005-02-16,0.007661299999999999
2005-02-17,0.013411800000000001
2005-02-18,-0.004377600000000001
2005-02-22,0.007995899999999998
2005-02-23,0.0106526
2005-02-24,0.014065900000000003
2005-02-25,0.0030303000000000005
2005-02-28,0.0105887
2005-03-01,0.024694200000000003
2005-03-02,0.0234534
2005-03-03,0.0065469
2005-03-04,0.004232
2005-03-07,0.0115759
2005-03-08,0.008778200000000002
2005-03-09,0.0031335999999999994
2005-03-10,0.0188047
2005-03-11,0.006992999999999999
2005-03-14,0.0022291000000000012
2005-03-15,0.0137482
2005-03-16,0.0002743000000000002
2005-03-17,0.0051945
2005-03-18,0.004834800000000001
2005-03-21,0.0007513999999999993
2005-03-22,0.0149395
2005-03-23,0.0039436
2005-03-24,0.0111809
2005-03-28,0.00025029999999999974
2005-03-29,0.012969900000000003
2005-03-30,0.009934600000000002
2005-03-31,0.0173029
2005-04-01,0.0147886
2005-04-04,0.013625000000000002
2005-04-05,0.0148348
2005-04-06,-0.0108184
2005-04-07,0.018394200000000006
2005-04-08,0.010792200000000002
2005-04-11,0.0162681
2005-04-12,0.0011441000000000003
2005-04-13,0.0151235
2005-04-14,-0.0020072000000000007
2005-04-15,0.0041508
2005-04-18,0.012978299999999998
2005-04-19,0.011496800000000005
2005-04-20,0.013076800000000003
2005-04-21,0.019438200000000003
2005-04-22,0.015141
2005-04-25,0.0278151
2005-04-26,0.004916499999999998
2005-04-27,0.0058443
2005-04-28,0.0147662
2005-04-29,-0.001047799999999999
2005-05-02,0.0035678
2005-05-03,0.006275700000000001
2005-05-04,0.009767400000000002
2005-05-05,-0.0045232000000000015
2005-05-06,-0.0026353999999999982
2005-05-09,0.0163573
2005-05-10,0.0141597
2005-05-11,0.0035246000000000006
2005-05-12,0.0033842999999999994
2005-05-13,-0.03962569999999999
2005-05-16,0.007366399999999998
2005-05-17,0.0142132
2005-05-18,-0.007419199999999997
2005-05-19,-0.007149000000000001
2005-05-20,0.009386600000000002
2005-05-23,0.00046000000000000034
2005-05-24,0.004870199999999998
2005-05-25,0.009189800000000001
2005-05-26,0.009115100000000001
2005-05-27,-0.0005280999999999999
2005-05-31,0.0074914000000000005
2005-06-01,0.0238592
2005-06-02,-0.021083599999999997
2005-07-18,0.00997
2005-07-19,0.013753299999999996
2005-07-20,0.0078276
2005-07-21,0.0231511
2005-07-22,0.019260600000000003
2005-07-25,0.0106844
2005-07-26,0.009919899999999999
2005-07-27,0.006132
2005-07-28,-0.005258099999999998
2005-07-29,0.013545900000000003
2005-08-01,0.008848199999999997
2005-08-02,0.009917900000000002
2005-08-03,-0.0010929999999999978
2005-08-04,-0.002068399999999998
2005-08-05,-0.024052500000000004
2005-08-08,-0.0022778
2005-08-09,-0.0116804
2005-08-10,0.0116692
2005-08-11,0.0082138
2005-08-12,0.0165051
2005-08-15,0.029031700000000004
2005-08-16,0.0167435
2005-08-17,-0.0019317000000000006
2005-08-18,0.0022738000000000003
2005-08-19,0.0046095
2005-08-22,0.0150108
2005-08-23,0.021754099999999995
2005-08-24,4.29000000000011e-05
2005-08-25,0.0008567000000000005
2005-08-26,0.009564999999999997
2005-08-29,0.0114667
2005-08-30,0.016321799999999997
2005-08-31,-0.0057424
2005-09-01,0.0023234
2005-09-02,0.0049499999999999995
2005-09-06,0.0266214
2005-09-07,0.004196400000000001
2005-09-08,0.011064300000000001
2005-09-09,0.006387100000000002
2005-09-12,0.0093402
2005-09-13,0.018531600000000002
2005-09-14,0.0021687999999999994
2005-09-15,-0.009227500000000001
2005-09-16,-0.0077005
2005-09-19,0.005925
2005-09-20,-0.0028385000000000007
2005-09-21,-0.0013390999999999993
2005-09-22,0.0155142
2005-09-23,-0.0032289999999999992
2005-09-26,0.0105233
2005-09-27,0.007324600000000001
2005-09-28,0.005730900000000001
2005-09-29,0.0009543000000000004
2005-09-30,0.0177966
2005-10-03,0.0173559
2005-10-04,0.0042737999999999995
2005-10-05,0.0108069
2005-10-06,0.025366599999999996
2005-10-07,0.0075309999999999995
2005-10-10,0.016379400000000002
2005-10-11,-0.00033209999999999837
2005-10-12,0.013675599999999996
2005-10-13,0.009051800000000002
2005-10-14,0.007004200000000002
2005-10-17,0.005231100000000001
2005-10-18,-0.011003499999999998
2005-10-19,0.010586300000000002
2005-10-20,0.0167484
2005-10-21,0.0131269
2005-10-24,-0.0216229
2005-10-25,0.0221444
2005-10-26,-0.0030240999999999988
2005-10-27,0.018055800000000004
2005-10-28,0.031055199999999998
2005-10-31,0.0030090000000000013
2005-11-01,0.014921700000000001
2005-11-02,0.0092181
2005-11-03,-0.005991900000000001
2005-11-04,0.03702620000000001
2005-11-07,0.0114439
2005-11-08,-0.005137099999999999
2005-11-09,-0.0086792
2005-11-10,0.005642800000000001
2005-11-11,0.0080082
2005-11-14,-0.005310600000000001
2005-11-15,0.0006178000000000008
2005-11-16,0.0125988
2005-11-17,0.0043434000000000025
2005-11-18,0.0032795
2005-11-21,0.017711400000000002
2005-11-22,-0.0024088
2005-11-23,0.014521599999999999
2005-11-25,-0.0034817000000000008
2005-11-28,0.013209100000000001
2005-11-29,0.004556000000000002
2005-11-30,0.035509399999999997
2005-12-01,0.009248000000000001
2005-12-02,0.00043909999999999934
2005-12-05,0.005101100000000001
2005-12-06,0.0154618
2005-12-07,0.012357900000000002
2005-12-08,0.0178665
2005-12-09,0.0115673
2005-12-12,0.0037781000000000012
2005-12-13,0.0033348999999999996
2005-12-14,0.0053858000000000005
2005-12-15,0.013705600000000002
2005-12-16,0.005105199999999998
2005-12-19,0.0027063000000000005
2005-12-20,-0.0004014999999999991
2005-12-21,0.007597900000000002
2005-12-22,0.0064113
2005-12-23,0.008734800000000001
2005-12-27,0.006035200000000001
2005-12-28,0.0066695
2005-12-29,0.0135613
2005-12-30,-0.0044566
2006-01-03,0.0130956
2006-01-04,0.0158567
2006-01-05,0.006389800000000001
2006-01-06,-0.006391200000000001
2006-01-09,-0.0076737
2006-01-10,-0.0006735999999999999
2006-01-11,0.019074500000000005
2006-01-12,-0.0069333
2006-01-13,0.010282600000000001
2006-01-17,0.0019481000000000008
2006-01-18,0.0080894
2006-01-19,-0.0025585999999999985
2006-01-20,-0.0004408000000000016
2006-03-07,0.010813800000000002
2006-03-08,0.00011930000000000057
2006-03-09,0.0008664999999999992
2006-03-10,0.0006304999999999991
2006-03-13,-0.0026675
2006-03-14,0.007107800000000002
2006-03-15,0.0090993
2006-03-16,0.0104058
2006-03-17,-0.012583500000000001
2006-03-20,0.0164713
2006-03-21,0.007324800000000001
2006-03-22,0.011119399999999998
2006-03-23,0.002571900000000001
2006-03-24,-0.005237600000000001
2006-03-27,0.0033500999999999995
2006-03-28,0.0006436999999999988
2006-03-29,0.009701
2006-03-30,0.008076
2006-03-31,0.0010749000000000002
2006-04-03,0.0045516
2006-04-04,0.012172
2006-04-05,-0.03217540000000001
2006-04-06,0.0055774
2006-04-07,0.0002722999999999996
2006-04-10,0.0020123999999999993
2006-04-11,0.004782600000000001
2006-04-12,0.006692399999999999
2006-04-13,-0.0186573
2006-04-17,0.0007579999999999996
2006-04-18,0.008486100000000002
2006-04-19,-0.014415500000000001
2006-04-20,0.018774500000000006
2006-04-21,0.018055900000000003
2006-04-24,-0.005019600000000001
2006-04-25,-0.0015846999999999997
2006-04-26,-0.009346100000000003
2006-04-27,0.0006198000000000006
2006-04-28,0.004418699999999999
2006-05-01,-0.0005238000000000007
2006-05-02,0.010971099999999998
2006-05-03,0.0083788
2006-05-04,-0.0019936
2006-05-05,-0.0005239000000000008
2006-05-08,0.0182625
2006-05-09,0.003940000000000001
2006-05-10,0.0064205
2006-05-11,-0.012908700000000002
2006-05-12,-0.0120187
2006-05-15,-0.007357600000000002
2006-05-16,0.0016011
2006-05-17,0.0221874
2006-05-18,0.006847300000000001
2006-05-19,-0.006801100000000001
2006-05-22,0.0051923
2006-05-23,0.031020000000000002
2006-05-24,-0.0026585000000000007
2006-05-25,-0.0015848999999999991
2006-05-26,0.0022845000000000005
2006-05-30,0.0013057999999999989
2006-05-31,0.011526699999999999
2006-06-01,0.0036137000000000027
2006-06-02,0.0006130000000000007
2006-06-05,-0.0038119999999999994
2006-06-06,0.018319600000000002
2006-06-07,-0.0050824
2006-06-08,-0.0017999999999999989
2006-06-09,0.034872600000000004
2006-06-12,0.027967500000000006
2006-06-13,0.002053100000000001
2006-06-14,0.010018
2006-06-15,-0.007861700000000001
2006-06-16,0.03242010000000001
2006-06-19,0.012340700000000003
2006-06-20,0.0005908000000000011
2006-06-21,0.008527300000000002
2006-06-22,0.0041841
2006-06-23,0.0005847999999999993
2006-06-26,0.010000700000000001
2006-06-27,0.0098119
2006-06-28,0.015188400000000001
2006-06-29,-0.0004343999999999997
2006-06-30,-0.025411000000000003
2006-07-03,0.007310600000000001
2006-07-05,0.0121564
2006-07-06,0.0068159
2006-07-07,0.0048503
2006-07-10,0.008332400000000004
2006-07-11,0.0027846000000000017
2006-07-12,0.019035600000000003
2006-07-13,-0.009279000000000003
2006-07-14,-0.0025880999999999994
2006-07-17,0.009223499999999999
2006-07-18,0.006795299999999999
2006-07-19,-0.0049079000000000015
2006-07-20,0.0224133
2006-07-21,0.0116936
2006-07-24,0.030740200000000006
2006-07-25,-0.0062935000000000005
2006-07-26,0.014375
2006-07-27,0.005819000000000003
2006-07-28,0.052683600000000004
2006-07-31,-0.0072213
2006-08-01,0.0101847
2006-08-02,0.014549
2006-08-03,-0.0007682999999999995
2006-08-04,0.0009200999999999983
2006-08-07,0.008135400000000001
2006-08-08,0.011382399999999999
2006-08-09,-0.009161599999999999
2006-08-10,0.023601200000000003
2006-08-11,0.014848800000000002
2006-08-14,0.0029298000000000006
2006-08-15,0.0097725
2006-08-16,0.0102894
2006-08-17,0.0073355
2006-08-18,0.0004569999999999993
2006-08-21,-0.019980699999999997
2006-08-22,-0.0007923000000000006
2006-08-23,0.0207214
2006-08-24,0.0106273
2006-08-25,-0.0039074999999999995
2006-08-28,0.014051
2006-08-29,0.0024194999999999998
2006-08-30,-0.005363
2006-08-31,0.0084149
2006-09-01,0.0037498
2006-09-05,0.010393399999999999
2006-09-06,0.013756800000000001
2006-09-07,-0.0107425
2006-09-08,-0.0069587
2006-10-23,0.0018133
2006-10-24,0.0028345
2006-10-25,0.0123358
2006-10-26,-0.011729
2006-10-27,0.007937200000000002
2006-10-30,-0.0024379000000000007
2006-10-31,0.013117300000000005
2006-11-01,0.0025743
2006-11-02,0.012714800000000002
2006-11-03,0.008207200000000001
2006-11-06,0.005240100000000001
2006-11-07,-0.004244799999999999
2006-11-08,0.0099232
2006-11-09,0.0120502
2006-11-10,0.0273424
2006-11-13,-0.0119867
2006-11-14,0.0217519
2006-11-15,-0.004308400000000001
2006-11-16,0.0082645
2006-11-17,0.002365600000000001
2006-11-20,0.016437
2006-11-21,-0.0028213000000000005
2006-11-22,-0.0034949000000000004
2006-11-24,-0.009119100000000002
2006-11-27,-0.008268
2006-11-28,0.0118814
2006-11-29,-0.0033089
2006-11-30,0.009933000000000003
2006-12-01,0.008951500000000001
2006-12-04,0.003408000000000003
2006-12-05,0.010818999999999999
2006-12-06,0.008447600000000001
2006-12-07,0.007970500000000002
2006-12-08,0.0155835
2006-12-11,-0.0027006
2006-12-12,-0.01042
2006-12-13,0.0186104
2006-12-14,0.008563800000000002
2006-12-15,0.0058139
2006-12-18,0.006003100000000001
2006-12-19,0.007006700000000001
2006-12-20,0.00039470000000000087
2006-12-21,0.0079225
2006-12-22,0.020307500000000003
2006-12-26,0.009476100000000001
2006-12-27,-0.0020719
2006-12-28,0.012231800000000003
2006-12-29,0.014088400000000001
2007-01-03,0.021730900000000004
2007-01-04,0.001518199999999999
2007-01-05,-0.0031443999999999986
2007-01-08,0.006809900000000001
2007-01-09,0.009235600000000004
2007-01-10,0.023036600000000004
2007-01-11,-0.0035491000000000003
2007-01-12,-0.0012140000000000007
2007-01-16,0.005390000000000001
2007-01-17,-0.0048705
2007-01-18,-0.0059201
2007-01-19,0.010498400000000001
2007-01-22,0.0259598
2007-01-23,0.008441299999999999
2007-01-24,0.0034991999999999975
2007-01-25,0.0184365
2007-01-26,0.0109869
2007-01-29,0.007072100000000003
2007-01-30,0.0023688999999999984
2007-01-31,0.0033738999999999983
2007-02-01,0.020143400000000002
2007-02-02,-0.0101901
2007-02-05,0.004269800000000001
2007-02-06,0.010778
2007-02-07,0.004385800000000001
2007-02-08,0.009651400000000001
2007-02-09,0.0084285
2007-02-12,0.0016841000000000002
2007-02-13,-0.0007296999999999994
2007-02-14,0.016065
2007-02-15,0.006891800000000001
2007-02-16,0.005735099999999999
2007-02-20,0.009511599999999997
2007-02-21,-0.0021846
2007-02-22,-0.0038615999999999998
2007-02-23,0.007980600000000001
2007-02-26,-0.0022205999999999997
2007-02-27,0.006513300000000003
2007-02-28,0.005720399999999999
2007-03-01,0.0175801
2007-03-02,0.0069804
2007-03-05,0.0062419
2007-03-06,0.0047185
2007-03-07,0.0081969
2007-03-08,0.0007388
2007-03-09,0.013299600000000002
2007-03-12,-0.0031785
2007-03-13,0.017327800000000004
2007-03-14,0.0114124
2007-03-15,0.0025547000000000005
2007-03-16,0.0180645
2007-03-19,0.004099100000000001
2007-03-20,0.014511000000000001
2007-03-21,-0.0251898
2007-03-22,0.006997300000000001
2007-03-23,0.0009737999999999995
2007-03-26,0.015118
2007-03-27,0.0029968
2007-03-28,-0.001144100000000002
2007-03-29,0.010869600000000002
2007-03-30,0.002764100000000001
2007-04-02,-0.0054885
2007-04-03,0.001974000000000002
2007-04-04,0.019437700000000002
2007-04-05,-0.0008421999999999987
2007-04-09,0.0091188
2007-04-10,-6.329999999999921e-05
2007-04-11,0.0037297
2007-04-12,0.013365900000000002
2007-04-13,0.0032520000000000014
2007-04-16,-0.009382500000000002
2007-04-17,0.0182321
2007-04-18,0.017361300000000003
2007-04-19,-0.0014751999999999994
2007-04-20,0.0209247
2007-04-23,0.011453600000000001
2007-04-24,8.050000000000028e-05
2007-04-25,-0.004217799999999999
2007-04-26,-0.0015369999999999984
2007-04-27,-0.0011510000000000018
2007-04-30,-0.006691200000000001
2007-05-01,0.0051159
2007-06-14,0.0038295000000000004
2007-06-15,0.007769399999999999
2007-06-18,0.0031017
2007-06-19,0.0093538
2007-06-20,0.007049699999999997
2007-06-21,0.0005640000000000007
2007-06-22,0.010032100000000002
2007-06-25,0.009628500000000002
2007-06-26,-0.0006259999999999998
2007-06-27,-0.0011237999999999995
2007-06-28,-0.001471899999999999
2007-06-29,0.0052320999999999965
2007-07-02,0.0124498
2007-07-03,0.015117300000000002
2007-07-05,0.0159259
2007-07-06,0.0037758
2007-07-09,0.0032789000000000004
2007-07-10,-0.0073063
2007-07-11,0.0028983999999999998
2007-07-12,0.0139921
2007-07-13,0.006701999999999999
2007-07-16,0.004258499999999999
2007-07-17,-0.0048071
2007-07-18,0.004968799999999998
2007-07-19,0.0021217999999999983
2007-07-20,0.003947400000000004
2007-07-23,0.0035810999999999985
2007-07-24,0.0244917
2007-07-25,0.0014597
2007-07-26,0.0022127000000000015
2007-07-27,0.002320599999999999
2007-07-30,-0.0027554
2007-07-31,-0.0036135000000000004
2007-08-01,0.021247300000000004
2007-08-02,-0.00026320000000000336
2007-08-03,0.005167700000000004
2007-08-06,0.04381399999999999
2007-08-07,-0.011676100000000003
2007-08-08,-0.009192500000000003
2007-08-09,-0.024396199999999996
2007-08-10,0.030476700000000006
2007-08-13,0.006446700000000001
2007-08-14,0.011975599999999998
2007-08-15,0.0209817
2007-08-16,-0.0251035
2007-08-17,0.0041792000000000044
2007-08-20,0.005587099999999999
2007-08-21,-0.008003499999999997
2007-08-22,0.003063999999999999
2007-08-23,0.003516600000000001
2007-08-24,0.015691500000000004
2007-08-27,0.0143927
2007-08-28,0.0105465
2007-08-29,0.020247300000000003
2007-08-30,0.005616599999999999
2007-08-31,0.012936500000000002
2007-09-04,-0.0017409
2007-09-05,0.022974800000000004
2007-09-06,0.009679399999999998
2007-09-07,-0.004278700000000003
2007-09-10,0.015954700000000002
2007-09-11,0.0098218
2007-09-12,0.0294704
2007-09-13,0.0114299
2007-09-14,0.0093862
2007-09-17,0.016507700000000004
2007-09-18,0.041124400000000005
2007-09-19,-0.004980999999999999
2007-09-20,0.009322300000000002
2007-09-21,0.011968300000000001
2007-09-24,0.0054397000000000004
2007-09-25,0.0018666999999999998
2007-09-26,-0.0059603
2007-09-27,0.002034400000000004
2007-09-28,0.016411000000000002
2007-10-01,0.024759400000000004
2007-10-02,-0.012693499999999998
2007-10-03,0.0156757
2007-10-04,-0.0015507999999999989
2007-10-05,0.0149282
2007-10-08,0.0061344
2007-10-09,-0.014026
2007-10-10,-0.007701999999999999
2007-10-11,0.0171247
2007-10-12,0.0167081
2007-10-15,-0.014762
2007-10-16,0.0164533
2007-10-17,-0.0004491
2007-10-18,0.007946500000000004
2007-10-19,0.006969000000000001
2007-10-22,0.0092135
2007-10-23,0.0114614
2007-10-24,-0.005972000000000001
2007-10-25,0.0061690999999999985
2007-10-26,0.039230600000000004
2007-10-29,0.0168121
2007-10-30,-0.001198399999999997
2007-10-31,0.018520200000000004
2007-11-01,0.012740700000000004
2007-11-02,0.0174281
2007-11-05,0.0043406
2007-11-06,0.012174500000000001
2007-11-07,0.026067000000000003
2007-11-08,0.0339184
2007-11-09,0.017373800000000002
2007-11-12,0.025798500000000002
2007-11-13,0.0106014
2007-11-14,0.0084247
2007-11-15,0.0206261
2007-11-16,-0.0169695
2007-11-19,0.008355999999999999
2007-11-20,0.007814499999999995
2007-11-21,-0.0089131
2007-11-23,0.0259035
2007-11-26,0.0266492
2007-11-27,0.0194706
2007-11-28,-0.0061627
2007-11-29,0.034533400000000006
2007-11-30,0.012655700000000002
2007-12-03,0.03331050000000001
2007-12-04,0.0195318
2007-12-05,0.016352
2007-12-06,0.0077483
2007-12-07,-0.011315700000000001
2007-12-10,0.0031277999999999996
2007-12-11,0.002553599999999996
2007-12-12,0.0264864
2007-12-13,0.0213728
2007-12-14,-0.0128406
2007-12-17,0.009695100000000002
2008-02-01,-0.0189991
2008-02-04,0.0029817000000000003
2008-02-05,-0.0011156000000000048
2008-02-06,0.0022428999999999995
2008-02-07,0.008138900000000001
2008-02-08,0.012889600000000001
